Time (s),Voltage (Volts),Voltage (microvolts)
1.952537883,0.0003742755338,374.2755338
1.954137013,0.0003742755338,374.2755338
1.955736143,0.0003742755338,374.2755338
1.957335273,0.0003742755338,374.2755338
1.958934403,0.0003742755338,374.2755338
1.960533533,0.0003742755338,374.2755338
1.962132663,0.0007088071716,708.8071716
1.963731793,0.0007088071716,708.8071716
1.965330923,0.0007088071716,708.8071716
1.966930053,0.0007088071716,708.8071716
1.968529183,0.0007088071716,708.8071716
1.970128313,0.0007088071716,708.8071716
1.971727443,0.0003742755338,374.2755338
1.973326573,0.0003742755338,374.2755338
1.974925703,0.0003742755338,374.2755338
1.976524833,0.0003742755338,374.2755338
1.978123963,0.0007088071716,708.8071716
1.979723093,0.0007088071716,708.8071716
1.981322223,0.0007088071716,708.8071716
1.982921353,0.0007088071716,708.8071716
1.984520483,0.0007088071716,708.8071716
1.986119613,0.0007088071716,708.8071716
1.987718743,0.0003742755338,374.2755338
1.989317873,0.0003742755338,374.2755338
1.990917003,0.0003742755338,374.2755338
1.992516133,0.0003742755338,374.2755338
1.994115263,0.0003742755338,374.2755338
1.995714393,0.0007088071716,708.8071716
1.997313523,0.0007088071716,708.8071716
1.998912653,0.0007088071716,708.8071716
2.000511783,0.0007088071716,708.8071716
2.002110913,0.0007088071716,708.8071716
2.003710043,0.0007088071716,708.8071716
2.005309173,0.0003742755338,374.2755338
2.006908303,0.0003742755338,374.2755338
2.008507433,0.0003742755338,374.2755338
2.010106563,0.0003742755338,374.2755338
2.011705693,0.0007088071716,708.8071716
2.013304823,0.0007088071716,708.8071716
2.014903953,0.0007088071716,708.8071716
2.016503083,0.0007088071716,708.8071716
2.018102213,0.0007088071716,708.8071716
2.019701343,0.0007088071716,708.8071716
2.021300473,0.0003742755338,374.2755338
2.022899603,0.0003742755338,374.2755338
2.024498733,0.0003742755338,374.2755338
2.026097863,0.0003742755338,374.2755338
2.027696993,0.0007088071716,708.8071716
2.029296123,0.0007088071716,708.8071716
2.030895253,0.0007088071716,708.8071716
2.032494383,0.0007088071716,708.8071716
2.034093513,0.0007088071716,708.8071716
2.035692643,0.0007088071716,708.8071716
2.037291773,0.0007088071716,708.8071716
2.038890903,0.0003742755338,374.2755338
2.040490033,0.0003742755338,374.2755338
2.042089163,0.0003742755338,374.2755338
2.043688293,0.0003742755338,374.2755338
2.045287423,0.0007088071716,708.8071716
2.046886553,0.0007088071716,708.8071716
2.048485683,0.0007088071716,708.8071716
2.050084813,0.0007088071716,708.8071716
2.051683943,0.0007088071716,708.8071716
2.053283073,0.0007088071716,708.8071716
2.054882203,0.0003742755338,374.2755338
2.056481333,0.0003742755338,374.2755338
2.058080463,0.0003742755338,374.2755338
2.059679593,0.0003742755338,374.2755338
2.061278723,0.0007088071716,708.8071716
2.062877853,0.0007088071716,708.8071716
2.064476983,0.0007088071716,708.8071716
2.066076113,0.0007088071716,708.8071716
2.067675243,0.0007088071716,708.8071716
2.069274373,0.0003742755338,374.2755338
2.070873503,0.0003742755338,374.2755338
2.072472633,0.0003742755338,374.2755338
2.074071763,0.0003742755338,374.2755338
2.075670893,0.0007088071716,708.8071716
2.077270023,0.0003742755338,374.2755338
2.078869153,0.0007088071716,708.8071716
2.080468283,0.0007088071716,708.8071716
2.082067413,0.0007088071716,708.8071716
2.083666543,0.0007088071716,708.8071716
2.085265673,0.0007088071716,708.8071716
2.086864803,0.0007088071716,708.8071716
2.088463933,0.0003742755338,374.2755338
2.090063063,0.0003742755338,374.2755338
2.091662193,0.0003742755338,374.2755338
2.093261323,0.0003742755338,374.2755338
2.094860453,0.0007088071716,708.8071716
2.096459583,0.0007088071716,708.8071716
2.098058713,0.0007088071716,708.8071716
2.099657843,0.0007088071716,708.8071716
2.101256973,0.0007088071716,708.8071716
2.102856103,0.0007088071716,708.8071716
2.104455233,0.0003742755338,374.2755338
2.106054363,0.0003742755338,374.2755338
2.107653493,0.0003742755338,374.2755338
2.109252623,0.0003742755338,374.2755338
2.110851753,0.0007088071716,708.8071716
2.112450883,0.0007088071716,708.8071716
2.114050013,0.0007088071716,708.8071716
2.115649143,0.0007088071716,708.8071716
2.117248273,0.0003742755338,374.2755338
2.118847403,0.0007088071716,708.8071716
2.120446533,0.0003742755338,374.2755338
2.122045663,0.0003742755338,374.2755338
2.123644793,0.0003742755338,374.2755338
2.125243923,0.0003742755338,374.2755338
2.126843053,0.0003742755338,374.2755338
2.128442183,0.0007088071716,708.8071716
2.130041313,0.0007088071716,708.8071716
2.131640443,0.0007088071716,708.8071716
2.133239573,0.0007088071716,708.8071716
2.134838703,0.0007088071716,708.8071716
2.136437833,0.0003742755338,374.2755338
2.138036963,0.0003742755338,374.2755338
2.139636093,0.0003742755338,374.2755338
2.141235223,0.0003742755338,374.2755338
2.142834353,0.0003742755338,374.2755338
2.144433483,0.0007088071716,708.8071716
2.146032613,0.0007088071716,708.8071716
2.147631743,0.0007088071716,708.8071716
2.149230873,0.0007088071716,708.8071716
2.150830003,0.0007088071716,708.8071716
2.152429133,0.0007088071716,708.8071716
2.154028263,0.0003742755338,374.2755338
2.155627393,0.0003742755338,374.2755338
2.157226523,0.0003742755338,374.2755338
2.158825653,0.0007088071716,708.8071716
2.160424783,0.0003742755338,374.2755338
2.162023913,0.0007088071716,708.8071716
2.163623043,0.0007088071716,708.8071716
2.165222173,0.0007088071716,708.8071716
2.166821303,0.0007088071716,708.8071716
2.168420433,0.0007088071716,708.8071716
2.170019563,0.0007088071716,708.8071716
2.171618693,0.0003742755338,374.2755338
2.173217823,0.0003742755338,374.2755338
2.174816953,0.0003742755338,374.2755338
2.176416083,0.0003742755338,374.2755338
2.178015213,0.0007088071716,708.8071716
2.179614343,0.0007088071716,708.8071716
2.181213473,0.0007088071716,708.8071716
2.182812603,0.0007088071716,708.8071716
2.184411733,0.0007088071716,708.8071716
2.186010863,0.0007088071716,708.8071716
2.187609993,0.0007088071716,708.8071716
2.189209123,0.0003742755338,374.2755338
2.190808253,0.0003742755338,374.2755338
2.192407383,0.0003742755338,374.2755338
2.194006513,0.0003742755338,374.2755338
2.195605643,0.0007088071716,708.8071716
2.197204773,0.0007088071716,708.8071716
2.198803903,0.0007088071716,708.8071716
2.200403033,0.0007088071716,708.8071716
2.202002163,0.0007088071716,708.8071716
2.203601293,0.0003742755338,374.2755338
2.205200423,0.0003742755338,374.2755338
2.206799553,0.0003742755338,374.2755338
2.208398683,0.0003742755338,374.2755338
2.209997813,0.0003742755338,374.2755338
2.211596943,0.0007088071716,708.8071716
2.213196073,0.0007088071716,708.8071716
2.214795203,0.0007088071716,708.8071716
2.216394333,0.0007088071716,708.8071716
2.217993463,0.0007088071716,708.8071716
2.219592593,0.0003742755338,374.2755338
2.221191723,0.0003742755338,374.2755338
2.222790853,0.0003742755338,374.2755338
2.224389983,0.0003742755338,374.2755338
2.225989113,0.0003742755338,374.2755338
2.227588243,0.0003742755338,374.2755338
2.229187373,0.0007088071716,708.8071716
2.230786503,0.0007088071716,708.8071716
2.232385633,0.0007088071716,708.8071716
2.233984763,0.0007088071716,708.8071716
2.235583893,0.0007088071716,708.8071716
2.237183023,0.0007088071716,708.8071716
2.238782153,0.0003742755338,374.2755338
2.240381283,0.0003742755338,374.2755338
2.241980413,0.0003742755338,374.2755338
2.243579543,0.0003742755338,374.2755338
2.245178673,0.0007088071716,708.8071716
2.246777803,0.0007088071716,708.8071716
2.248376933,0.0007088071716,708.8071716
2.249976063,0.0007088071716,708.8071716
2.251575193,0.0007088071716,708.8071716
2.253174323,0.0007088071716,708.8071716
2.254773453,0.0003742755338,374.2755338
2.256372583,0.0003742755338,374.2755338
2.257971713,0.0003742755338,374.2755338
2.259570843,0.0003742755338,374.2755338
2.261169973,0.0007088071716,708.8071716
2.262769103,0.0007088071716,708.8071716
2.264368233,0.0007088071716,708.8071716
2.265967363,0.0007088071716,708.8071716
2.267566493,0.0007088071716,708.8071716
2.269165623,0.0007088071716,708.8071716
2.270764753,0.0007088071716,708.8071716
2.272363883,0.0003742755338,374.2755338
2.273963013,0.0003742755338,374.2755338
2.275562143,0.0007088071716,708.8071716
2.277161273,0.0003742755338,374.2755338
2.278760403,0.0007088071716,708.8071716
2.280359533,0.0007088071716,708.8071716
2.281958663,0.0007088071716,708.8071716
2.283557793,0.0007088071716,708.8071716
2.285156923,0.0007088071716,708.8071716
2.286756053,0.0007088071716,708.8071716
2.288355183,0.0003742755338,374.2755338
2.289954313,0.0003742755338,374.2755338
2.291553443,0.0003742755338,374.2755338
2.293152573,0.0003742755338,374.2755338
2.294751703,0.0007088071716,708.8071716
2.296350833,0.0007088071716,708.8071716
2.297949963,0.0007088071716,708.8071716
2.299549093,0.0007088071716,708.8071716
2.301148223,0.0007088071716,708.8071716
2.302747353,0.0007088071716,708.8071716
2.304346483,0.0003742755338,374.2755338
2.305945613,0.0003742755338,374.2755338
2.307544743,0.0003742755338,374.2755338
2.309143873,0.0007088071716,708.8071716
2.310743003,0.0003742755338,374.2755338
2.312342133,0.0007088071716,708.8071716
2.313941263,0.0007088071716,708.8071716
2.315540393,0.0007088071716,708.8071716
2.317139523,0.0007088071716,708.8071716
2.318738653,0.0007088071716,708.8071716
2.320337783,0.0007088071716,708.8071716
2.321936913,0.0003742755338,374.2755338
2.323536043,0.0003742755338,374.2755338
2.325135173,0.0007088071716,708.8071716
2.326734303,0.0003742755338,374.2755338
2.328333433,0.0007088071716,708.8071716
2.329932563,0.0007088071716,708.8071716
2.331531693,0.0007088071716,708.8071716
2.333130823,0.0007088071716,708.8071716
2.334729953,0.0007088071716,708.8071716
2.336329083,0.0007088071716,708.8071716
2.337928213,0.0003742755338,374.2755338
2.339527343,0.0003742755338,374.2755338
2.341126473,0.0003742755338,374.2755338
2.342725603,0.0003742755338,374.2755338
2.344324733,0.0007088071716,708.8071716
2.345923863,0.0007088071716,708.8071716
2.347522993,0.0007088071716,708.8071716
2.349122123,0.0007088071716,708.8071716
2.350721253,0.0007088071716,708.8071716
2.352320383,0.0007088071716,708.8071716
2.353919513,0.0007088071716,708.8071716
2.355518643,0.0003742755338,374.2755338
2.357117773,0.0003742755338,374.2755338
2.358716903,0.0007088071716,708.8071716
2.360316033,0.0003742755338,374.2755338
2.361915163,0.0007088071716,708.8071716
2.363514293,0.0007088071716,708.8071716
2.365113423,0.0007088071716,708.8071716
2.366712553,0.0007088071716,708.8071716
2.368311683,0.0007088071716,708.8071716
2.369910813,0.0007088071716,708.8071716
2.371509943,0.0003742755338,374.2755338
2.373109073,0.0003742755338,374.2755338
2.374708203,0.0003742755338,374.2755338
2.376307333,0.0003742755338,374.2755338
2.377906463,0.0007088071716,708.8071716
2.379505593,0.0007088071716,708.8071716
2.381104723,0.0007088071716,708.8071716
2.382703853,0.0007088071716,708.8071716
2.384302983,0.0007088071716,708.8071716
2.385902113,0.0007088071716,708.8071716
2.387501243,0.0007088071716,708.8071716
2.389100373,0.0003742755338,374.2755338
2.390699503,0.0003742755338,374.2755338
2.392298633,0.0007088071716,708.8071716
2.393897763,0.0003742755338,374.2755338
2.395496893,0.0007088071716,708.8071716
2.397096023,0.0007088071716,708.8071716
2.398695153,0.0007088071716,708.8071716
2.400294283,0.0007088071716,708.8071716
2.401893413,0.0007088071716,708.8071716
2.403492543,0.0007088071716,708.8071716
2.405091673,0.0003742755338,374.2755338
2.406690803,0.0003742755338,374.2755338
2.408289933,0.0003742755338,374.2755338
2.409889063,0.0003742755338,374.2755338
2.411488193,0.0007088071716,708.8071716
2.413087323,0.0007088071716,708.8071716
2.414686453,0.0007088071716,708.8071716
2.416285583,0.0007088071716,708.8071716
2.417884713,0.0007088071716,708.8071716
2.419483843,0.0007088071716,708.8071716
2.421082973,0.0003742755338,374.2755338
2.422682103,0.0003742755338,374.2755338
2.424281233,0.0003742755338,374.2755338
2.425880363,0.0003742755338,374.2755338
2.427479493,0.0003742755338,374.2755338
2.429078623,0.0007088071716,708.8071716
2.430677753,0.0007088071716,708.8071716
2.432276883,0.0007088071716,708.8071716
2.433876013,0.0007088071716,708.8071716
2.435475143,0.0007088071716,708.8071716
2.437074273,0.0007088071716,708.8071716
2.438673403,0.0003742755338,374.2755338
2.440272533,0.0003742755338,374.2755338
2.441871663,0.0007088071716,708.8071716
2.443470793,0.0003742755338,374.2755338
2.445069923,0.0007088071716,708.8071716
2.446669053,0.0007088071716,708.8071716
2.448268183,0.0007088071716,708.8071716
2.449867313,0.0007088071716,708.8071716
2.451466443,0.0007088071716,708.8071716
2.453065573,0.0007088071716,708.8071716
2.454664703,0.0003742755338,374.2755338
2.456263833,0.0003742755338,374.2755338
2.457862963,0.0003742755338,374.2755338
2.459462093,0.0003742755338,374.2755338
2.461061223,0.0007088071716,708.8071716
2.462660353,0.0007088071716,708.8071716
2.464259483,0.0007088071716,708.8071716
2.465858613,0.0007088071716,708.8071716
2.467457743,0.0007088071716,708.8071716
2.469056873,0.0007088071716,708.8071716
2.470656003,0.0007088071716,708.8071716
2.472255133,0.0003742755338,374.2755338
2.473854263,0.0003742755338,374.2755338
2.475453393,0.0007088071716,708.8071716
2.477052523,0.0003742755338,374.2755338
2.478651653,0.0007088071716,708.8071716
2.480250783,0.0007088071716,708.8071716
2.481849913,0.0007088071716,708.8071716
2.483449043,0.0007088071716,708.8071716
2.485048173,0.0007088071716,708.8071716
2.486647303,0.0007088071716,708.8071716
2.488246433,0.0003742755338,374.2755338
2.489845563,0.0003742755338,374.2755338
2.491444693,0.0003742755338,374.2755338
2.493043823,0.0003742755338,374.2755338
2.494642953,0.0007088071716,708.8071716
2.496242083,0.0007088071716,708.8071716
2.497841213,0.0007088071716,708.8071716
2.499440343,0.0007088071716,708.8071716
2.501039473,0.0007088071716,708.8071716
2.502638603,0.0007088071716,708.8071716
2.504237733,0.0007088071716,708.8071716
2.505836863,0.0003742755338,374.2755338
2.507435993,0.0003742755338,374.2755338
2.509035123,0.0007088071716,708.8071716
2.510634253,0.0003742755338,374.2755338
2.512233383,0.0007088071716,708.8071716
2.513832513,0.0007088071716,708.8071716
2.515431643,0.0007088071716,708.8071716
2.517030773,0.0007088071716,708.8071716
2.518629903,0.0007088071716,708.8071716
2.520229033,0.0003742755338,374.2755338
2.521828163,0.0003742755338,374.2755338
2.523427293,0.0003742755338,374.2755338
2.525026423,0.0003742755338,374.2755338
2.526625553,0.0003742755338,374.2755338
2.528224683,0.0007088071716,708.8071716
2.529823813,0.0007088071716,708.8071716
2.531422943,0.0007088071716,708.8071716
2.533022073,0.0007088071716,708.8071716
2.534621203,0.0007088071716,708.8071716
2.536220333,0.0007088071716,708.8071716
2.537819463,0.0003742755338,374.2755338
2.539418593,0.0003742755338,374.2755338
2.541017723,0.0003742755338,374.2755338
2.542616853,0.0003742755338,374.2755338
2.544215983,0.0007088071716,708.8071716
2.545815113,0.0007088071716,708.8071716
2.547414243,0.0007088071716,708.8071716
2.549013373,0.0007088071716,708.8071716
2.550612503,0.0007088071716,708.8071716
2.552211633,0.0007088071716,708.8071716
2.553810763,0.0007088071716,708.8071716
2.555409893,0.0003742755338,374.2755338
2.557009023,0.0003742755338,374.2755338
2.558608153,0.0003742755338,374.2755338
2.560207283,0.0003742755338,374.2755338
2.561806413,0.0007088071716,708.8071716
2.563405543,0.0007088071716,708.8071716
2.565004673,0.0007088071716,708.8071716
2.566603803,0.0007088071716,708.8071716
2.568202933,0.0007088071716,708.8071716
2.569802063,0.0007088071716,708.8071716
2.571401193,0.0003742755338,374.2755338
2.573000323,0.0003742755338,374.2755338
2.574599453,0.0003742755338,374.2755338
2.576198583,0.0003742755338,374.2755338
2.577797713,0.0007088071716,708.8071716
2.579396843,0.0007088071716,708.8071716
2.580995973,0.0007088071716,708.8071716
2.582595103,0.0007088071716,708.8071716
2.584194233,0.0007088071716,708.8071716
2.585793363,0.0007088071716,708.8071716
2.587392493,0.0007088071716,708.8071716
2.588991623,0.0003742755338,374.2755338
2.590590753,0.0003742755338,374.2755338
2.592189883,0.0007088071716,708.8071716
2.593789013,0.0003742755338,374.2755338
2.595388143,0.0007088071716,708.8071716
2.596987273,0.0007088071716,708.8071716
2.598586403,0.0007088071716,708.8071716
2.600185533,0.0007088071716,708.8071716
2.601784663,0.0007088071716,708.8071716
2.603383793,0.0007088071716,708.8071716
2.604982923,0.0003742755338,374.2755338
2.606582053,0.0003742755338,374.2755338
2.608181183,0.0003742755338,374.2755338
2.609780313,0.0003742755338,374.2755338
2.611379443,0.0007088071716,708.8071716
2.612978573,0.0007088071716,708.8071716
2.614577703,0.0007088071716,708.8071716
2.616176833,0.0007088071716,708.8071716
2.617775963,0.0007088071716,708.8071716
2.619375093,0.0007088071716,708.8071716
2.620974223,0.0007088071716,708.8071716
2.622573353,0.0003742755338,374.2755338
2.624172483,0.0003742755338,374.2755338
2.625771613,0.0007088071716,708.8071716
2.627370743,0.0003742755338,374.2755338
2.628969873,0.0007088071716,708.8071716
2.630569003,0.0007088071716,708.8071716
2.632168133,0.0007088071716,708.8071716
2.633767263,0.0007088071716,708.8071716
2.635366393,0.0007088071716,708.8071716
2.636965523,0.0007088071716,708.8071716
2.638564653,0.0003742755338,374.2755338
2.640163783,0.0003742755338,374.2755338
2.641762913,0.0003742755338,374.2755338
2.643362043,0.0003742755338,374.2755338
2.644961173,0.0007088071716,708.8071716
2.646560303,0.0007088071716,708.8071716
2.648159433,0.0007088071716,708.8071716
2.649758563,0.0007088071716,708.8071716
2.651357693,0.0007088071716,708.8071716
2.652956823,0.0007088071716,708.8071716
2.654555953,0.0003742755338,374.2755338
2.656155083,0.0003742755338,374.2755338
2.657754213,0.0003742755338,374.2755338
2.659353343,0.0003742755338,374.2755338
2.660952473,0.0007088071716,708.8071716
2.662551603,0.0007088071716,708.8071716
2.664150733,0.0007088071716,708.8071716
2.665749863,0.0007088071716,708.8071716
2.667348993,0.0007088071716,708.8071716
2.668948123,0.0007088071716,708.8071716
2.670547253,0.0007088071716,708.8071716
2.672146383,0.0003742755338,374.2755338
2.673745513,0.0003742755338,374.2755338
2.675344643,0.0007088071716,708.8071716
2.676943773,0.0007088071716,708.8071716
2.678542903,0.0007088071716,708.8071716
2.680142033,0.0007088071716,708.8071716
2.681741163,0.001043338809,1043.338809
2.683340293,0.0007088071716,708.8071716
2.684939423,0.0007088071716,708.8071716
2.686538553,0.0007088071716,708.8071716
2.688137683,0.0003742755338,374.2755338
2.689736813,0.0003742755338,374.2755338
2.691335943,0.0003742755338,374.2755338
2.692935073,0.0003742755338,374.2755338
2.694534203,0.0007088071716,708.8071716
2.696133333,0.0007088071716,708.8071716
2.697732463,0.001043338809,1043.338809
2.699331593,0.0007088071716,708.8071716
2.700930723,0.0007088071716,708.8071716
2.702529853,0.0007088071716,708.8071716
2.704128983,0.0007088071716,708.8071716
2.705728113,0.0003742755338,374.2755338
2.707327243,0.0003742755338,374.2755338
2.708926373,0.0007088071716,708.8071716
2.710525503,0.0007088071716,708.8071716
2.712124633,0.0007088071716,708.8071716
2.713723763,0.0007088071716,708.8071716
2.715322893,0.0007088071716,708.8071716
2.716922023,0.0007088071716,708.8071716
2.718521153,0.0007088071716,708.8071716
2.720120283,0.0007088071716,708.8071716
2.721719413,0.0003742755338,374.2755338
2.723318543,0.0003742755338,374.2755338
2.724917673,0.0003742755338,374.2755338
2.726516803,0.0003742755338,374.2755338
2.728115933,0.0007088071716,708.8071716
2.729715063,0.0007088071716,708.8071716
2.731314193,0.0007088071716,708.8071716
2.732913323,0.0007088071716,708.8071716
2.734512453,0.0007088071716,708.8071716
2.736111583,0.0007088071716,708.8071716
2.737710713,0.0007088071716,708.8071716
2.739309843,0.0003742755338,374.2755338
2.740908973,0.0003742755338,374.2755338
2.742508103,0.0007088071716,708.8071716
2.744107233,0.0007088071716,708.8071716
2.745706363,0.0007088071716,708.8071716
2.747305493,0.0007088071716,708.8071716
2.748904623,0.0007088071716,708.8071716
2.750503753,0.0007088071716,708.8071716
2.752102883,0.0007088071716,708.8071716
2.753702013,0.0007088071716,708.8071716
2.755301143,0.0003742755338,374.2755338
2.756900273,0.0003742755338,374.2755338
2.758499403,0.0007088071716,708.8071716
2.760098533,0.0003742755338,374.2755338
2.761697663,0.0007088071716,708.8071716
2.763296793,0.0007088071716,708.8071716
2.764895923,0.0007088071716,708.8071716
2.766495053,0.0007088071716,708.8071716
2.768094183,0.0007088071716,708.8071716
2.769693313,0.0007088071716,708.8071716
2.771292443,0.0003742755338,374.2755338
2.772891573,0.0003742755338,374.2755338
2.774490703,0.0003742755338,374.2755338
2.776089833,0.0003742755338,374.2755338
2.777688963,0.0007088071716,708.8071716
2.779288093,0.0007088071716,708.8071716
2.780887223,0.001043338809,1043.338809
2.782486353,0.0007088071716,708.8071716
2.784085483,0.0007088071716,708.8071716
2.785684613,0.0007088071716,708.8071716
2.787283743,0.0007088071716,708.8071716
2.788882873,0.0003742755338,374.2755338
2.790482003,0.0003742755338,374.2755338
2.792081133,0.0007088071716,708.8071716
2.793680263,0.0003742755338,374.2755338
2.795279393,0.0007088071716,708.8071716
2.796878523,0.0007088071716,708.8071716
2.798477653,0.0007088071716,708.8071716
2.800076783,0.0007088071716,708.8071716
2.801675913,0.0007088071716,708.8071716
2.803275043,0.0007088071716,708.8071716
2.804874173,0.0003742755338,374.2755338
2.806473303,0.0003742755338,374.2755338
2.808072433,0.0003742755338,374.2755338
2.809671563,0.0003742755338,374.2755338
2.811270693,0.0007088071716,708.8071716
2.812869823,0.0007088071716,708.8071716
2.814468953,0.0007088071716,708.8071716
2.816068083,0.0007088071716,708.8071716
2.817667213,0.0007088071716,708.8071716
2.819266343,0.0007088071716,708.8071716
2.820865473,0.0007088071716,708.8071716
2.822464603,0.0003742755338,374.2755338
2.824063733,0.0003742755338,374.2755338
2.825662863,0.0007088071716,708.8071716
2.827261993,0.0003742755338,374.2755338
2.828861123,0.0007088071716,708.8071716
2.830460253,0.0007088071716,708.8071716
2.832059383,0.0007088071716,708.8071716
2.833658513,0.0007088071716,708.8071716
2.835257643,0.0007088071716,708.8071716
2.836856773,0.0007088071716,708.8071716
2.838455903,0.0003742755338,374.2755338
2.840055033,0.0003742755338,374.2755338
2.841654163,0.0003742755338,374.2755338
2.843253293,0.0003742755338,374.2755338
2.844852423,0.0007088071716,708.8071716
2.846451553,0.0007088071716,708.8071716
2.848050683,0.0007088071716,708.8071716
2.849649813,0.0007088071716,708.8071716
2.851248943,0.0007088071716,708.8071716
2.852848073,0.0003742755338,374.2755338
2.854447203,0.0003742755338,374.2755338
2.856046333,0.0003742755338,374.2755338
2.857645463,0.0003742755338,374.2755338
2.859244593,0.0007088071716,708.8071716
2.860843723,0.0003742755338,374.2755338
2.862442853,0.0007088071716,708.8071716
2.864041983,0.0007088071716,708.8071716
2.865641113,0.0007088071716,708.8071716
2.867240243,0.0007088071716,708.8071716
2.868839373,0.0007088071716,708.8071716
2.870438503,0.0007088071716,708.8071716
2.872037633,0.0003742755338,374.2755338
2.873636763,0.0003742755338,374.2755338
2.875235893,0.0007088071716,708.8071716
2.876835023,0.0003742755338,374.2755338
2.878434153,0.0007088071716,708.8071716
2.880033283,0.0007088071716,708.8071716
2.881632413,0.0007088071716,708.8071716
2.883231543,0.0007088071716,708.8071716
2.884830673,0.0007088071716,708.8071716
2.886429803,0.0007088071716,708.8071716
2.888028933,0.0003742755338,374.2755338
2.889628063,0.0003742755338,374.2755338
2.891227193,0.0003742755338,374.2755338
2.892826323,0.0003742755338,374.2755338
2.894425453,0.0007088071716,708.8071716
2.896024583,0.0007088071716,708.8071716
2.897623713,0.0007088071716,708.8071716
2.899222843,0.0007088071716,708.8071716
2.900821973,0.0007088071716,708.8071716
2.902421103,0.0007088071716,708.8071716
2.904020233,0.0007088071716,708.8071716
2.905619363,0.0003742755338,374.2755338
2.907218493,0.0003742755338,374.2755338
2.908817623,0.0007088071716,708.8071716
2.910416753,0.0003742755338,374.2755338
2.912015883,0.0007088071716,708.8071716
2.913615013,0.0007088071716,708.8071716
2.915214143,0.0007088071716,708.8071716
2.916813273,0.0007088071716,708.8071716
2.918412403,0.0007088071716,708.8071716
2.920011533,0.0007088071716,708.8071716
2.921610663,0.0003742755338,374.2755338
2.923209793,0.0003742755338,374.2755338
2.924808923,0.0003742755338,374.2755338
2.926408053,0.0003742755338,374.2755338
2.928007183,0.0007088071716,708.8071716
2.929606313,0.0007088071716,708.8071716
2.931205443,0.0007088071716,708.8071716
2.932804573,0.0007088071716,708.8071716
2.934403703,0.0007088071716,708.8071716
2.936002833,0.0007088071716,708.8071716
2.937601963,0.0007088071716,708.8071716
2.939201093,0.0003742755338,374.2755338
2.940800223,0.0003742755338,374.2755338
2.942399353,0.0007088071716,708.8071716
2.943998483,0.0003742755338,374.2755338
2.945597613,0.0007088071716,708.8071716
2.947196743,0.0007088071716,708.8071716
2.948795873,0.0007088071716,708.8071716
2.950395003,0.0007088071716,708.8071716
2.951994133,0.0007088071716,708.8071716
2.953593263,0.0003742755338,374.2755338
2.955192393,0.0003742755338,374.2755338
2.956791523,0.0003742755338,374.2755338
2.958390653,0.0003742755338,374.2755338
2.959989783,0.0003742755338,374.2755338
2.961588913,0.0007088071716,708.8071716
2.963188043,0.0007088071716,708.8071716
2.964787173,0.0007088071716,708.8071716
2.966386303,0.0007088071716,708.8071716
2.967985433,0.0007088071716,708.8071716
2.969584563,0.0007088071716,708.8071716
2.971183693,0.0003742755338,374.2755338
2.972782823,0.0003742755338,374.2755338
2.974381953,0.0003742755338,374.2755338
2.975981083,0.0003742755338,374.2755338
2.977580213,0.0003742755338,374.2755338
2.979179343,0.0007088071716,708.8071716
2.980778473,0.0007088071716,708.8071716
2.982377603,0.0007088071716,708.8071716
2.983976733,0.0007088071716,708.8071716
2.985575863,0.0007088071716,708.8071716
2.987174993,0.0007088071716,708.8071716
2.988774123,0.0003742755338,374.2755338
2.990373253,0.0003742755338,374.2755338
2.991972383,0.0007088071716,708.8071716
2.993571513,0.0003742755338,374.2755338
2.995170643,0.0007088071716,708.8071716
2.996769773,0.0007088071716,708.8071716
2.998368903,0.0007088071716,708.8071716
2.999968033,0.0007088071716,708.8071716
3.001567163,0.0007088071716,708.8071716
3.003166293,0.0007088071716,708.8071716
3.004765423,0.0003742755338,374.2755338
3.006364553,0.0003742755338,374.2755338
3.007963683,0.0003742755338,374.2755338
3.009562813,0.0003742755338,374.2755338
3.011161943,0.0007088071716,708.8071716
3.012761073,0.0007088071716,708.8071716
3.014360203,0.0007088071716,708.8071716
3.015959333,0.0007088071716,708.8071716
3.017558463,0.0007088071716,708.8071716
3.019157593,0.0007088071716,708.8071716
3.020756723,0.0003742755338,374.2755338
3.022355853,0.0003742755338,374.2755338
3.023954983,0.0003742755338,374.2755338
3.025554113,0.0007088071716,708.8071716
3.027153243,0.0003742755338,374.2755338
3.028752373,0.0007088071716,708.8071716
3.030351503,0.0007088071716,708.8071716
3.031950633,0.0007088071716,708.8071716
3.033549763,0.0007088071716,708.8071716
3.035148893,0.0007088071716,708.8071716
3.036748023,0.0007088071716,708.8071716
3.038347153,0.0003742755338,374.2755338
3.039946283,0.0003742755338,374.2755338
3.041545413,0.0003742755338,374.2755338
3.043144543,0.0003742755338,374.2755338
3.044743673,0.0007088071716,708.8071716
3.046342803,0.0007088071716,708.8071716
3.047941933,0.0007088071716,708.8071716
3.049541063,0.0007088071716,708.8071716
3.051140193,0.0007088071716,708.8071716
3.052739323,0.0003742755338,374.2755338
3.054338453,0.0003742755338,374.2755338
3.055937583,0.0003742755338,374.2755338
3.057536713,0.0003742755338,374.2755338
3.059135843,0.0007088071716,708.8071716
3.060734973,0.0003742755338,374.2755338
3.062334103,0.0007088071716,708.8071716
3.063933233,0.0007088071716,708.8071716
3.065532363,0.0007088071716,708.8071716
3.067131493,0.0007088071716,708.8071716
